,position,streams,date,url,track_name,artist,region
18325,26,30389,2020-01-02,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P,Super Mario,NODE,dk
18326,27,29686,2020-01-02,https://open.spotify.com/track/75Hf8NalfY33oZQG2YN00K,Automatic (feat. Gilli),Benny Jamz,dk
18327,28,28878,2020-01-02,https://open.spotify.com/track/78GzgdLQcF5yo7Mq5rRoSi,Fugazi (feat. Stepz),Benny Jamz,dk
18328,29,28657,2020-01-02,https://open.spotify.com/track/332HLjESTywYrDN5is9mdT,Dobbelt (feat. Dayzon),Jamaika,dk
18329,30,28199,2020-01-02,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,dk
18330,31,28162,2020-01-02,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD,Lie,Lukas Graham,dk
18331,32,27762,2020-01-02,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,dk
18332,33,27716,2020-01-02,https://open.spotify.com/track/7nPTjuVySLIUlgKrzTIFdb,Vai Amor,Gilli,dk
18333,34,27611,2020-01-02,https://open.spotify.com/track/5B6QJikgE2fsGpR1BBkapc,Brandvarm,Josef Og Elias,dk
18334,35,27132,2020-01-02,https://open.spotify.com/track/2TivM8M4vgL1mEswDWFlsy,Interlude - Finlandsparken,Jamaika,dk
18335,36,26194,2020-01-02,https://open.spotify.com/track/7oDJQ7yBOybRtcOPMbOPTC,Ny Sæson,Benny Jamz,dk
18336,37,26057,2020-01-02,https://open.spotify.com/track/0zBMtSOjcH2YX00HLB8vMM,Halle Berry (feat. Branco),Benny Jamz,dk
18337,38,25691,2020-01-02,https://open.spotify.com/track/0VKxgUrRPmRX9r1k7SocHl,Alarm,Benny Jamz,dk
18338,39,25257,2020-01-02,https://open.spotify.com/track/53Z8vzEI2bbqpsSZ8dFSOt,Holdet (feat. NODE),Jamaika,dk
18339,40,23506,2020-01-02,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,Señorita,"Shawn Mendes, Camila Cabello",dk
18340,41,23461,2020-01-02,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,dk
18341,42,23312,2020-01-02,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,blackbear,dk
18342,43,22981,2020-01-02,https://open.spotify.com/track/38PH0BX4W8T15k3ITRMmQM,Bandolero,Jamaika,dk
18343,44,22363,2020-01-02,https://open.spotify.com/track/13YRW5WzNufYn7OmLutScz,Bedste ven,Benny Jamz,dk
